主索节点1,X坐标（米）,Y坐标（米）,Z坐标（米）,主索节点1,X坐标（米）,Y坐标（米）,Z坐标（米）,主索节点3,X坐标（米）,Y坐标（米）,Z坐标（米）
A374,93.2817,213.033,-190.1469,A401,87.0948,221.266,-183.5655,A402,97.4169,218.476,-181.7102
A375,103.5306,210.061,-188.1385,A376,113.5804,206.89,-185.8393,A403,107.6119,215.401,-179.6177
A375,103.5306,210.061,-188.1385,A402,97.4169,218.476,-181.7102,A403,107.6119,215.401,-179.6177
A376,113.5804,206.89,-185.8393,A377,123.1951,203.323,-183.6386,A404,117.3164,212.008,-177.5659
A376,113.5804,206.89,-185.8393,A403,107.6119,215.401,-179.6177,A404,117.3164,212.008,-177.5659
A377,123.1951,203.323,-183.6386,A378,132.6793,199.494,-181.2145,A405,126.878,208.358,-175.2979
A377,123.1951,203.323,-183.6386,A404,117.3164,212.008,-177.5659,A405,126.878,208.358,-175.2979
A378,132.6793,199.494,-181.2145,B352,141.9801,195.419,-178.5868,A406,136.2851,204.453,-172.8163
A378,132.6793,199.494,-181.2145,A405,126.878,208.358,-175.2979,A406,136.2851,204.453,-172.8163
B352,141.9801,195.419,-178.5868,B353,148.7294,187.833,-181.2145,B380,152.332,192.795,-172.8163
B352,141.9801,195.419,-178.5868,A406,136.2851,204.453,-172.8163,B379,145.5263,200.3,-170.1243
B352,141.9801,195.419,-178.5868,B379,145.5263,200.3,-170.1243,B380,152.332,192.795,-172.8163
B353,148.7294,187.833,-181.2145,B354,155.3017,179.996,-183.6386,B381,158.9522,185.055,-175.2979
B353,148.7294,187.833,-181.2145,B380,152.332,192.795,-172.8163,B381,158.9522,185.055,-175.2979
B354,155.3017,179.996,-183.6386,B355,161.6657,171.954,-185.8393,B382,165.3788,177.089,-177.5659
B354,155.3017,179.996,-183.6386,B381,158.9522,185.055,-175.2979,B382,165.3788,177.089,-177.5659
B355,161.6657,171.954,-185.8393,B356,167.7869,163.376,-188.1385,B383,171.604,168.908,-179.6177
B355,161.6657,171.954,-185.8393,B382,165.3788,177.089,-177.5659,B383,171.604,168.908,-179.6177
B356,167.7869,163.376,-188.1385,B357,173.7803,154.547,-190.1469,B384,177.679,160.162,-181.7102
B356,167.7869,163.376,-188.1385,B383,171.604,168.908,-179.6177,B384,177.679,160.162,-181.7102
B357,173.7803,154.547,-190.1469,B358,179.5492,145.492,-191.9233,B385,183.5221,151.207,-183.5655
B357,173.7803,154.547,-190.1469,B384,177.679,160.162,-181.7102,B385,183.5221,151.207,-183.5655
B358,179.5492,145.492,-191.9233,B359,185.0643,136.264,-193.4519,B386,189.1257,142.055,-185.1812
B358,179.5492,145.492,-191.9233,B385,183.5221,151.207,-183.5655,B386,189.1257,142.055,-185.1812
B359,185.0643,136.264,-193.4519,B360,190.365,126.946,-194.6436,B387,194.4825,132.718,-186.5552
B359,185.0643,136.264,-193.4519,B386,189.1257,142.055,-185.1812,B387,194.4825,132.718,-186.5552
B360,190.365,126.946,-194.6436,B361,195.1254,117.664,-195.7587,B388,199.3354,123.501,-187.7581
B360,190.365,126.946,-194.6436,B387,194.4825,132.718,-186.5552,B388,199.3354,123.501,-187.7581
B361,195.1254,117.664,-195.7587,B362,199.6483,108.215,-196.6479,B389,203.9455,114.134,-188.7322
B361,195.1254,117.664,-195.7587,B388,199.3354,123.501,-187.7581,B389,203.9455,114.134,-188.7322
B362,199.6483,108.215,-196.6479,B363,203.9117,98.651,-197.3021,B390,208.3071,104.629,-189.4763
B362,199.6483,108.215,-196.6479,B389,203.9455,114.134,-188.7322,B390,208.3071,104.629,-189.4763
B363,203.9117,98.651,-197.3021,B364,208.3535,87.217,-198.0459,B391,212.4149,94.995,-189.9897
B363,203.9117,98.651,-197.3021,B390,208.3071,104.629,-189.4763,B391,212.4149,94.995,-189.9897
B364,208.3535,87.217,-198.0459,B365,212.5489,75.582,-198.3699,B392,216.7898,83.439,-190.4739
B364,208.3535,87.217,-198.0459,B391,212.4149,94.995,-189.9897,B392,216.7898,83.439,-190.4739
B365,212.5489,75.582,-198.3699,B366,216.3812,63.787,-198.3699,B393,220.7973,71.742,-190.6355
B365,212.5489,75.582,-198.3699,B392,216.7898,83.439,-190.4739,B393,220.7973,71.742,-190.6355
B366,216.3812,63.787,-198.3699,B367,219.8263,51.908,-198.0459,B394,224.4307,59.923,-190.4739
B366,216.3812,63.787,-198.3699,B393,220.7973,71.742,-190.6355,B394,224.4307,59.923,-190.4739
B367,219.8263,51.908,-198.0459,B368,222.9537,40.046,-197.3021,B395,227.6838,48.002,-189.9897
B367,219.8263,51.908,-198.0459,B394,224.4307,59.923,-190.4739,B395,227.6838,48.002,-189.9897
B368,222.9537,40.046,-197.3021,B369,225.1257,29.804,-196.6479,B396,230.0228,37.794,-189.4763
B368,222.9537,40.046,-197.3021,B395,227.6838,48.002,-189.9897,B396,230.0228,37.794,-189.4763
B369,225.1257,29.804,-196.6479,B370,227.0208,19.5,-195.7587,B397,232.0817,27.54,-188.7322
B369,225.1257,29.804,-196.6479,B396,230.0228,37.794,-189.4763,B397,232.0817,27.54,-188.7322
B370,227.0208,19.5,-195.7587,B371,228.6254,9.193,-194.6436,B398,233.8577,17.253,-187.7581
B370,227.0208,19.5,-195.7587,B397,232.0817,27.54,-188.7322,B398,233.8577,17.253,-187.7581
B371,228.6254,9.193,-194.6436,B372,229.8138,-1.461,-193.4519,B399,235.3489,6.944,-186.5552
B371,228.6254,9.193,-194.6436,B398,233.8577,17.253,-187.7581,B399,235.3489,6.944,-186.5552
B372,229.8138,-1.461,-193.4519,B373,230.776,-12.168,-191.9233,B400,236.5036,-3.759,-185.1812
B372,229.8138,-1.461,-193.4519,B399,235.3489,6.944,-186.5552,B400,236.5036,-3.759,-185.1812
B373,230.776,-12.168,-191.9233,B374,231.4315,-22.885,-190.1469,B401,237.3497,-14.457,-183.5655
B373,230.776,-12.168,-191.9233,B400,236.5036,-3.759,-185.1812,B401,237.3497,-14.457,-183.5655
B374,231.4315,-22.885,-190.1469,B375,231.7723,-33.551,-188.1385,B402,237.886,-25.136,-181.7102
B374,231.4315,-22.885,-190.1469,B401,237.3497,-14.457,-183.5655,B402,237.886,-25.136,-181.7102
B375,231.7723,-33.551,-188.1385,B376,231.8623,-44.088,-185.8393,B403,238.1118,-35.782,-179.6177
B375,231.7723,-33.551,-188.1385,B402,237.886,-25.136,-181.7102,B403,238.1118,-35.782,-179.6177
B376,231.8623,-44.088,-185.8393,B377,231.4405,-54.335,-183.6386,B404,237.8843,-46.06,-177.5659
B376,231.8623,-44.088,-185.8393,B403,238.1118,-35.782,-179.6177,B404,237.8843,-46.06,-177.5659
B377,231.4405,-54.335,-183.6386,B378,230.7298,-64.538,-181.2145,B405,237.3671,-56.282,-175.2979
B377,231.4405,-54.335,-183.6386,B404,237.8843,-46.06,-177.5659,B405,237.3671,-56.282,-175.2979
B378,230.7298,-64.538,-181.2145,C352,229.7287,-74.643,-178.5868,B406,236.5608,-66.435,-172.8163
B378,230.7298,-64.538,-181.2145,B405,237.3671,-56.282,-175.2979,B406,236.5608,-66.435,-172.8163
C352,229.7287,-74.643,-178.5868,C353,224.5992,-83.406,-181.2145,C380,230.4315,-85.299,-172.8163
C352,229.7287,-74.643,-178.5868,B406,236.5608,-66.435,-172.8163,C379,235.4664,-76.507,-170.1243
C352,229.7287,-74.643,-178.5868,C379,235.4664,-76.507,-170.1243,C380,230.4315,-85.299,-172.8163
C353,224.5992,-83.406,-181.2145,C354,219.1768,-92.079,-183.6386,C381,225.1159,-93.987,-175.2979
C353,224.5992,-83.406,-181.2145,C380,230.4315,-85.299,-172.8163,C381,225.1159,-93.987,-175.2979
C354,219.1768,-92.079,-183.6386,C355,213.4953,-100.616,-185.8393,C382,219.5261,-102.561,-177.5659
C354,219.1768,-92.079,-183.6386,C381,225.1159,-93.987,-175.2979,C382,219.5261,-102.561,-177.5659
C355,213.4953,-100.616,-185.8393,C356,207.2286,-109.088,-188.1385,C383,213.669,-111.009,-179.6177
C355,213.4953,-100.616,-185.8393,C382,219.5261,-102.561,-177.5659,C383,213.669,-111.009,-179.6177
C356,207.2286,-109.088,-188.1385,C357,200.6838,-117.517,-190.1469,C384,207.2286,-119.49,-181.7102
C356,207.2286,-109.088,-188.1385,C383,213.669,-111.009,-179.6177,C384,207.2286,-119.49,-181.7102
C357,200.6838,-117.517,-190.1469,C358,193.8541,-125.802,-191.9233,C385,200.5177,-127.814,-183.5655
C357,200.6838,-117.517,-190.1469,C384,207.2286,-119.49,-181.7102,C385,200.5177,-127.814,-183.5655
C358,193.8541,-125.802,-191.9233,C359,186.7822,-133.899,-193.4519,C386,193.5452,-135.972,-185.1812
C358,193.8541,-125.802,-191.9233,C385,200.5177,-127.814,-183.5655,C386,193.5452,-135.972,-185.1812
C359,186.7822,-133.899,-193.4519,C360,179.5586,-141.819,-194.6436,C387,186.32,-143.952,-186.5552
C359,186.7822,-133.899,-193.4519,C386,193.5452,-135.972,-185.1812,C387,186.32,-143.952,-186.5552
C360,179.5586,-141.819,-194.6436,C361,172.202,-149.215,-195.7587,C388,179.0543,-151.415,-187.7581
C360,179.5586,-141.819,-194.6436,C387,186.32,-143.952,-186.5552,C388,179.0543,-151.415,-187.7581
C361,172.202,-149.215,-195.7587,C362,164.6126,-156.436,-196.6479,C389,171.5705,-158.694,-188.7322
C361,172.202,-149.215,-195.7587,C388,179.0543,-151.415,-187.7581,C389,171.5705,-158.694,-188.7322
C362,164.6126,-156.436,-196.6479,C363,156.8349,-163.446,-197.3021,C390,163.8777,-165.78,-189.4763
C362,164.6126,-156.436,-196.6479,C389,171.5705,-158.694,-188.7322,C390,163.8777,-165.78,-189.4763
C363,156.8349,-163.446,-197.3021,C364,147.3329,-171.204,-198.0459,C391,155.9852,-172.663,-189.9897
C363,156.8349,-163.446,-197.3021,C390,163.8777,-165.78,-189.4763,C391,155.9852,-172.663,-189.9897
C364,147.3329,-171.204,-198.0459,C365,137.5632,-178.79,-198.3699,C392,146.3467,-180.395,-190.4739
C364,147.3329,-171.204,-198.0459,C391,155.9852,-172.663,-189.9897,C392,146.3467,-180.395,-190.4739
C365,137.5632,-178.79,-198.3699,C366,127.5302,-186.079,-198.3699,C393,136.4603,-187.821,-190.6355
C365,137.5632,-178.79,-198.3699,C392,146.3467,-180.395,-190.4739,C393,136.4603,-187.821,-190.6355
C366,127.5302,-186.079,-198.3699,C367,117.2968,-193.027,-198.0459,C394,126.3425,-194.929,-190.4739
C366,127.5302,-186.079,-198.3699,C393,136.4603,-187.821,-190.6355,C394,126.3425,-194.929,-190.4739
C367,117.2968,-193.027,-198.0459,C368,106.9824,-199.666,-197.3021,C395,116.0107,-201.706,-189.9897
C367,117.2968,-193.027,-198.0459,C394,126.3425,-194.929,-190.4739,C395,116.0107,-201.706,-189.9897
C368,106.9824,-199.666,-197.3021,C369,97.9122,-204.897,-196.6479,C396,107.0251,-207.085,-189.4763
C368,106.9824,-199.666,-197.3021,C395,116.0107,-201.706,-189.9897,C396,107.0251,-207.085,-189.4763
C369,97.9122,-204.897,-196.6479,C370,88.6987,-209.883,-195.7587,C397,97.9091,-212.212,-188.7322
C369,97.9122,-204.897,-196.6479,C396,107.0251,-207.085,-189.4763,C397,97.9091,-212.212,-188.7322
C370,88.6987,-209.883,-195.7587,C371,79.3916,-214.595,-194.6436,C398,88.6738,-217.08,-187.7581
C370,88.6987,-209.883,-195.7587,C397,97.9091,-212.212,-188.7322,C398,88.6738,-217.08,-187.7581
C371,79.3916,-214.595,-194.6436,C372,69.6266,-219.017,-193.4519,C399,79.3305,-221.684,-186.5552
C371,79.3916,-214.595,-194.6436,C398,88.6738,-217.08,-187.7581,C399,79.3305,-221.684,-186.5552
C372,69.6266,-219.017,-193.4519,C373,59.7408,-223.241,-191.9233,C400,69.5083,-226.09,-185.1812
C372,69.6266,-219.017,-193.4519,C399,79.3305,-221.684,-186.5552,C400,69.5083,-226.09,-185.1812
C373,59.7408,-223.241,-191.9233,C374,49.7509,-227.176,-190.1469,C401,59.5954,-230.2,-183.5655
C373,59.7408,-223.241,-191.9233,C400,69.5083,-226.09,-185.1812,C401,59.5954,-230.2,-183.5655
C374,49.7509,-227.176,-190.1469,C375,39.7125,-230.796,-188.1385,C402,49.6047,-234.01,-181.7102
C374,49.7509,-227.176,-190.1469,C401,59.5954,-230.2,-183.5655,C402,49.6047,-234.01,-181.7102
C375,39.7125,-230.796,-188.1385,C376,29.7184,-234.138,-185.8393,C403,39.5493,-237.515,-179.6177
C375,39.7125,-230.796,-188.1385,C402,49.6047,-234.01,-181.7102,C403,39.5493,-237.515,-179.6177
C376,29.7184,-234.138,-185.8393,C377,19.8429,-236.903,-183.6386,C404,29.7042,-240.474,-177.5659
C376,29.7184,-234.138,-185.8393,C403,39.5493,-237.515,-179.6177,C404,29.7042,-240.474,-177.5659
C377,19.8429,-236.903,-183.6386,C378,9.9195,-239.38,-181.2145,C405,19.8229,-243.141,-175.2979
C377,19.8429,-236.903,-183.6386,C404,29.7042,-240.474,-177.5659,C405,19.8229,-243.141,-175.2979
C378,9.9195,-239.38,-181.2145,D352,0,-241.551,-178.5868,C406,9.9175,-245.512,-172.8163
C378,9.9195,-239.38,-181.2145,C405,19.8229,-243.141,-175.2979,C406,9.9175,-245.512,-172.8163
D352,0,-241.551,-178.5868,D353,-9.9195,-239.38,-181.2145,D380,-9.9175,-245.512,-172.8163
D352,0,-241.551,-178.5868,C406,9.9175,-245.512,-172.8163,D379,0,-247.584,-170.1243
D352,0,-241.551,-178.5868,D379,0,-247.584,-170.1243,D380,-9.9175,-245.512,-172.8163
D353,-9.9195,-239.38,-181.2145,D354,-19.8429,-236.903,-183.6386,D381,-19.8229,-243.141,-175.2979
D353,-9.9195,-239.38,-181.2145,D380,-9.9175,-245.512,-172.8163,D381,-19.8229,-243.141,-175.2979
D354,-19.8429,-236.903,-183.6386,D355,-29.7184,-234.138,-185.8393,D382,-29.7042,-240.474,-177.5659
D354,-19.8429,-236.903,-183.6386,D381,-19.8229,-243.141,-175.2979,D382,-29.7042,-240.474,-177.5659
D355,-29.7184,-234.138,-185.8393,D356,-39.7125,-230.796,-188.1385,D383,-39.5493,-237.515,-179.6177
D355,-29.7184,-234.138,-185.8393,D382,-29.7042,-240.474,-177.5659,D383,-39.5493,-237.515,-179.6177
D356,-39.7125,-230.796,-188.1385,D357,-49.7509,-227.176,-190.1469,D384,-49.6047,-234.01,-181.7102
D356,-39.7125,-230.796,-188.1385,D383,-39.5493,-237.515,-179.6177,D384,-49.6047,-234.01,-181.7102
D357,-49.7509,-227.176,-190.1469,D358,-59.7408,-223.241,-191.9233,D385,-59.5954,-230.2,-183.5655
D357,-49.7509,-227.176,-190.1469,D384,-49.6047,-234.01,-181.7102,D385,-59.5954,-230.2,-183.5655
D358,-59.7408,-223.241,-191.9233,D359,-69.6266,-219.017,-193.4519,D386,-69.5083,-226.09,-185.1812
D358,-59.7408,-223.241,-191.9233,D385,-59.5954,-230.2,-183.5655,D386,-69.5083,-226.09,-185.1812
D359,-69.6266,-219.017,-193.4519,D360,-79.3916,-214.595,-194.6436,D387,-79.3305,-221.684,-186.5552
D359,-69.6266,-219.017,-193.4519,D386,-69.5083,-226.09,-185.1812,D387,-79.3305,-221.684,-186.5552
D360,-79.3916,-214.595,-194.6436,D361,-88.6987,-209.883,-195.7587,D388,-88.6738,-217.08,-187.7581
D360,-79.3916,-214.595,-194.6436,D387,-79.3305,-221.684,-186.5552,D388,-88.6738,-217.08,-187.7581
D361,-88.6987,-209.883,-195.7587,D362,-97.9122,-204.897,-196.6479,D389,-97.9091,-212.212,-188.7322
D361,-88.6987,-209.883,-195.7587,D388,-88.6738,-217.08,-187.7581,D389,-97.9091,-212.212,-188.7322
D362,-97.9122,-204.897,-196.6479,D363,-106.9824,-199.666,-197.3021,D390,-107.0251,-207.085,-189.4763
D362,-97.9122,-204.897,-196.6479,D389,-97.9091,-212.212,-188.7322,D390,-107.0251,-207.085,-189.4763
D363,-106.9824,-199.666,-197.3021,D364,-117.2968,-193.027,-198.0459,D391,-116.0107,-201.706,-189.9897
D363,-106.9824,-199.666,-197.3021,D390,-107.0251,-207.085,-189.4763,D391,-116.0107,-201.706,-189.9897
D364,-117.2968,-193.027,-198.0459,D365,-127.5302,-186.079,-198.3699,D392,-126.3425,-194.929,-190.4739
D364,-117.2968,-193.027,-198.0459,D391,-116.0107,-201.706,-189.9897,D392,-126.3425,-194.929,-190.4739
D365,-127.5302,-186.079,-198.3699,D366,-137.5632,-178.79,-198.3699,D393,-136.4603,-187.821,-190.6355
D365,-127.5302,-186.079,-198.3699,D392,-126.3425,-194.929,-190.4739,D393,-136.4603,-187.821,-190.6355
D366,-137.5632,-178.79,-198.3699,D367,-147.3329,-171.204,-198.0459,D394,-146.3467,-180.395,-190.4739
D366,-137.5632,-178.79,-198.3699,D393,-136.4603,-187.821,-190.6355,D394,-146.3467,-180.395,-190.4739
D367,-147.3329,-171.204,-198.0459,D368,-156.8349,-163.446,-197.3021,D395,-155.9852,-172.663,-189.9897
D367,-147.3329,-171.204,-198.0459,D394,-146.3467,-180.395,-190.4739,D395,-155.9852,-172.663,-189.9897
D368,-156.8349,-163.446,-197.3021,D369,-164.6126,-156.436,-196.6479,D396,-163.8777,-165.78,-189.4763
D368,-156.8349,-163.446,-197.3021,D395,-155.9852,-172.663,-189.9897,D396,-163.8777,-165.78,-189.4763
D369,-164.6126,-156.436,-196.6479,D370,-172.202,-149.215,-195.7587,D397,-171.5705,-158.694,-188.7322
D369,-164.6126,-156.436,-196.6479,D396,-163.8777,-165.78,-189.4763,D397,-171.5705,-158.694,-188.7322
D370,-172.202,-149.215,-195.7587,D371,-179.5586,-141.819,-194.6436,D398,-179.0543,-151.415,-187.7581
D370,-172.202,-149.215,-195.7587,D397,-171.5705,-158.694,-188.7322,D398,-179.0543,-151.415,-187.7581
D371,-179.5586,-141.819,-194.6436,D372,-186.7822,-133.899,-193.4519,D399,-186.32,-143.952,-186.5552
D371,-179.5586,-141.819,-194.6436,D398,-179.0543,-151.415,-187.7581,D399,-186.32,-143.952,-186.5552
D372,-186.7822,-133.899,-193.4519,D373,-193.8541,-125.802,-191.9233,D400,-193.5452,-135.972,-185.1812
D372,-186.7822,-133.899,-193.4519,D399,-186.32,-143.952,-186.5552,D400,-193.5452,-135.972,-185.1812
D373,-193.8541,-125.802,-191.9233,D374,-200.6838,-117.517,-190.1469,D401,-200.5177,-127.814,-183.5655
D373,-193.8541,-125.802,-191.9233,D400,-193.5452,-135.972,-185.1812,D401,-200.5177,-127.814,-183.5655
D374,-200.6838,-117.517,-190.1469,D375,-207.2286,-109.088,-188.1385,D402,-207.2286,-119.49,-181.7102
D374,-200.6838,-117.517,-190.1469,D401,-200.5177,-127.814,-183.5655,D402,-207.2286,-119.49,-181.7102
D375,-207.2286,-109.088,-188.1385,D376,-213.4953,-100.616,-185.8393,D403,-213.669,-111.009,-179.6177
D375,-207.2286,-109.088,-188.1385,D402,-207.2286,-119.49,-181.7102,D403,-213.669,-111.009,-179.6177
D376,-213.4953,-100.616,-185.8393,D377,-219.1768,-92.079,-183.6386,D404,-219.5261,-102.561,-177.5659
D376,-213.4953,-100.616,-185.8393,D403,-213.669,-111.009,-179.6177,D404,-219.5261,-102.561,-177.5659
D377,-219.1768,-92.079,-183.6386,D378,-224.5992,-83.406,-181.2145,D405,-225.1159,-93.987,-175.2979
D377,-219.1768,-92.079,-183.6386,D404,-219.5261,-102.561,-177.5659,D405,-225.1159,-93.987,-175.2979
D378,-224.5992,-83.406,-181.2145,E352,-229.7287,-74.643,-178.5868,D406,-230.4315,-85.299,-172.8163
D378,-224.5992,-83.406,-181.2145,D405,-225.1159,-93.987,-175.2979,D406,-230.4315,-85.299,-172.8163
E352,-229.7287,-74.643,-178.5868,E353,-230.7298,-64.538,-181.2145,E380,-236.5608,-66.435,-172.8163
E352,-229.7287,-74.643,-178.5868,D406,-230.4315,-85.299,-172.8163,E379,-235.4664,-76.507,-170.1243
E352,-229.7287,-74.643,-178.5868,E379,-235.4664,-76.507,-170.1243,E380,-236.5608,-66.435,-172.8163
E353,-230.7298,-64.538,-181.2145,E354,-231.4405,-54.335,-183.6386,E381,-237.3671,-56.282,-175.2979
E353,-230.7298,-64.538,-181.2145,E380,-236.5608,-66.435,-172.8163,E381,-237.3671,-56.282,-175.2979
E354,-231.4405,-54.335,-183.6386,E355,-231.8622,-44.088,-185.8393,E382,-237.8843,-46.06,-177.5659
E354,-231.4405,-54.335,-183.6386,E381,-237.3671,-56.282,-175.2979,E382,-237.8843,-46.06,-177.5659
E355,-231.8622,-44.088,-185.8393,E356,-231.7723,-33.551,-188.1385,E383,-238.1118,-35.782,-179.6177
E355,-231.8622,-44.088,-185.8393,E382,-237.8843,-46.06,-177.5659,E383,-238.1118,-35.782,-179.6177
E356,-231.7723,-33.551,-188.1385,E357,-231.4315,-22.885,-190.1469,E384,-237.886,-25.136,-181.7102
E356,-231.7723,-33.551,-188.1385,E383,-238.1118,-35.782,-179.6177,E384,-237.886,-25.136,-181.7102
E357,-231.4315,-22.885,-190.1469,E358,-230.776,-12.168,-191.9233,E385,-237.3497,-14.457,-183.5655
E357,-231.4315,-22.885,-190.1469,E384,-237.886,-25.136,-181.7102,E385,-237.3497,-14.457,-183.5655
E358,-230.776,-12.168,-191.9233,E359,-229.8138,-1.461,-193.4519,E386,-236.5036,-3.759,-185.1812
E358,-230.776,-12.168,-191.9233,E385,-237.3497,-14.457,-183.5655,E386,-236.5036,-3.759,-185.1812
E359,-229.8138,-1.461,-193.4519,E360,-228.6254,9.193,-194.6436,E387,-235.3489,6.944,-186.5552
E359,-229.8138,-1.461,-193.4519,E386,-236.5036,-3.759,-185.1812,E387,-235.3489,6.944,-186.5552
E360,-228.6254,9.193,-194.6436,E361,-227.0208,19.5,-195.7587,E388,-233.8577,17.253,-187.7581
E360,-228.6254,9.193,-194.6436,E387,-235.3489,6.944,-186.5552,E388,-233.8577,17.253,-187.7581
E361,-227.0208,19.5,-195.7587,E362,-225.1257,29.804,-196.6479,E389,-232.0817,27.54,-188.7322
E361,-227.0208,19.5,-195.7587,E388,-233.8577,17.253,-187.7581,E389,-232.0817,27.54,-188.7322
E362,-225.1257,29.804,-196.6479,E363,-222.9537,40.046,-197.3021,E390,-230.0228,37.794,-189.4763
E362,-225.1257,29.804,-196.6479,E389,-232.0817,27.54,-188.7322,E390,-230.0228,37.794,-189.4763
E363,-222.9537,40.046,-197.3021,E364,-219.8263,51.908,-198.0459,E391,-227.6838,48.002,-189.9897
E363,-222.9537,40.046,-197.3021,E390,-230.0228,37.794,-189.4763,E391,-227.6838,48.002,-189.9897
E364,-219.8263,51.908,-198.0459,E365,-216.3812,63.787,-198.3699,E392,-224.4307,59.923,-190.4739
E364,-219.8263,51.908,-198.0459,E391,-227.6838,48.002,-189.9897,E392,-224.4307,59.923,-190.4739
E365,-216.3812,63.787,-198.3699,E366,-212.5489,75.582,-198.3699,E393,-220.7973,71.742,-190.6355
E365,-216.3812,63.787,-198.3699,E392,-224.4307,59.923,-190.4739,E393,-220.7973,71.742,-190.6355
E366,-212.5489,75.582,-198.3699,E367,-208.3535,87.217,-198.0459,E394,-216.7898,83.439,-190.4739
E366,-212.5489,75.582,-198.3699,E393,-220.7973,71.742,-190.6355,E394,-216.7898,83.439,-190.4739
E367,-208.3535,87.217,-198.0459,E368,-203.9117,98.651,-197.3021,E395,-212.4149,94.995,-189.9897
E367,-208.3535,87.217,-198.0459,E394,-216.7898,83.439,-190.4739,E395,-212.4149,94.995,-189.9897
E368,-203.9117,98.651,-197.3021,E369,-199.6483,108.215,-196.6479,E396,-208.3071,104.629,-189.4763
E368,-203.9117,98.651,-197.3021,E395,-212.4149,94.995,-189.9897,E396,-208.3071,104.629,-189.4763
E369,-199.6483,108.215,-196.6479,E370,-195.1254,117.664,-195.7587,E397,-203.9455,114.134,-188.7322
E369,-199.6483,108.215,-196.6479,E396,-208.3071,104.629,-189.4763,E397,-203.9455,114.134,-188.7322
E370,-195.1254,117.664,-195.7587,E371,-190.365,126.946,-194.6436,E398,-199.3354,123.501,-187.7581
E370,-195.1254,117.664,-195.7587,E397,-203.9455,114.134,-188.7322,E398,-199.3354,123.501,-187.7581
E371,-190.365,126.946,-194.6436,E372,-185.0643,136.264,-193.4519,E399,-194.4825,132.718,-186.5552
E371,-190.365,126.946,-194.6436,E398,-199.3354,123.501,-187.7581,E399,-194.4825,132.718,-186.5552
E372,-185.0643,136.264,-193.4519,E373,-179.5492,145.492,-191.9233,E400,-189.1257,142.055,-185.1812
E372,-185.0643,136.264,-193.4519,E399,-194.4825,132.718,-186.5552,E400,-189.1257,142.055,-185.1812
E373,-179.5492,145.492,-191.9233,E374,-173.7803,154.547,-190.1469,E401,-183.5221,151.207,-183.5655
